Code;Code uniek;nr;Woningtype;Bouwperiode;Subtype;Pakket;Bewonersgedrag;EI_Berekening;Binnentemperatuur;Ventilatiecorrectie;Wisselstroom;Optimale regeling;AantalPersonen;TypeWoning;TypeDak;AantalOnzelfstandigeWooneenheden;Gebruiksoppervlak;KierDichting;Type;Orientatie;VoorverwarmingVentilatielucht;WTW;SerreLagen;BalkonBreedte;BalkonBeglazing;Type;Orientatie;VoorverwarmingVentilatielucht;WTW;SerreLagen;BalkonBreedte;BalkonBeglazing;Type;m2_beganegrond;Warmteweerstand;Begrenzing;Type;m2_hellenddak;Warmteweerstand;Begrenzing;Type;m2_platdak;Warmteweerstand;Begrenzing;Type;m2_zijgevel;Warmteweerstand;Begrenzing;Type;Oppervlak;Warmteweerstand;Begrenzing;Type;m2_enkelglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_dubbelglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_hrglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_enkelzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_dubbelzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_hrzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;Oppervlak;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;BinnenSchil;LeidingenOnverwarmdeRuimten;IsolatieLeidingenOnverwarmdeRuimten;IndividueleBemetering;Waakvlam;PreferentToestel;OpwekkingsrendementPreferentToestel;PreferentToestelVermogen;TypeBijstook;Temperatuurniveau;RatioWKK;PreferentToestel;OpwekkingsrendementPreferentToestel;NietPreferentToestel;PreferentToestelVermogen ;NietPreferentToestelVermogen ;PompVermogen;PompRegeling;AantalAangeslotenZelfstandigeWoningen;Temperatuurniveau;Toestel;OpwekkingsrendementToestel;doucheWTW;HRww;Keukenboiler;Bad;BeperkteLeidingLengte;Circulatieleiding;IsolatieCirculatieLeiding;Voorziening;TypeWTW;RendementWTW;Aanwezig;Type;Zonnekeurlabel;OppervlakteCollectieveZonneboiler;Helling;Orientatie;Aanwezig;Type;Oppervlak;Wattpiekvermogen;Helling;Orientatie;EI;prim_TOTAAL;prim_RV;prim_TAP;prim_HULP;prim_LICHT;m3_gas;kWh_elek;kg_CO2;Code;Aantal foute codes: 0
821253;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.01;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,99;134142;120676;7992;2815;2658;3658;593;6848;821253;TRUE
821263;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.02;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;4,11;138170;120676;12021;2815;2658;3773;593;7052;821263;TRUE
821273;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.03;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;4;;;1;3;;1;;1;0;0;0;FALSE;1;3;4;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,69;124161;110790;9069;1644;2658;3408;466;6330;821273;TRUE
821283;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.04;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;4;;;1;3;;1;;1;0;0;0;FALSE;1;3;4;;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,88;130433;110790;15341;1644;2658;3354;1351;6735;821283;TRUE
821293;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.05;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;6;;;1;3;;1;;1;0;0;0;FALSE;1;3;8;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,26;109483;95818;9114;1892;2658;2984;493;5590;821293;TRUE
821303;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.06;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;10;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;4,18;140474;120676;14325;2815;2658;3839;593;7168;821303;TRUE
821313;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.07;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;9;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;4,1;137970;120676;11820;2815;2658;3431;1874;7168;821313;TRUE
821323;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.08;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;12;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;4,31;144975;127690;10261;4366;2658;3631;1873;7522;821323;TRUE
821333;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.09;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;2;FALSE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;5;;2;100;50;2;FALSE;20;3;2;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,65;122808;102856;13297;3997;2658;3303;721;6287;821333;TRUE
821343;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.10;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;2;FALSE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;5;;2;100;50;2;FALSE;20;3;2;;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,73;125496;102856;15985;3997;2658;3379;721;6423;821343;TRUE
821353;1;0;EDR Woning;1945-1964;vrijstaand;EIW 07.11;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;2;FALSE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;5;;2;100;50;2;FALSE;20;3;2;;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,69;123883;102856;14372;3997;2658;3333;721;6341;821353;TRUE
821363;1;0;EDR Woning;1945-1964;vrijstaand;EIW 08.01;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;7;;;1;3;;1;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,17;106377;93297;8530;1892;2658;2895;493;5433;821363;TRUE
821373;1;0;EDR Woning;1945-1964;vrijstaand;EIW 08.02;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;7;;;1;3;;1;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;TRUE;3;TRUE;0;1;5;FALSE;0;0;;4;5;3,06;102766;93297;4919;1892;2658;2793;493;5250;821373;TRUE
821383;1;0;EDR Woning;1945-1964;vrijstaand;EIW 08.03;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;7;;;1;3;;1;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;3;5;FALSE;0;0;;4;5;3,05;102614;93297;4767;1892;2658;2788;493;5242;821383;TRUE
821393;1;0;EDR Woning;1945-1964;vrijstaand;EIW 08.04;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;7;;;1;3;;1;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;7;FALSE;0;0;;4;5;3,08;103389;93297;5542;1892;2658;2810;493;5281;821393;TRUE
821403;1;0;EDR Woning;1945-1964;vrijstaand;EIW 08.05;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;7;;;1;3;;1;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;5;7;FALSE;0;0;;4;5;3,08;103610;93297;5763;1892;2658;2817;493;5293;821403;TRUE
821413;1;0;EDR Woning;1945-1964;vrijstaand;EIW 09.01;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,99;134142;120676;7992;2815;2658;3658;593;6848;821413;TRUE
821423;1;0;EDR Woning;1945-1964;vrijstaand;EIW 09.02;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,94;132503;119037;7992;2815;2658;3612;593;6765;821423;TRUE
821433;1;0;EDR Woning;1945-1964;vrijstaand;EIW 09.03;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;4,04;135693;120676;7992;4366;2658;3658;761;6943;821433;TRUE
821443;1;0;EDR Woning;1945-1964;vrijstaand;EIW 09.04;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,89;130646;115629;7992;4366;2658;3515;761;6687;821443;TRUE
821453;1;0;EDR Woning;1945-1964;vrijstaand;EIW 09.05;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;4;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;4,03;135422;119031;7992;5740;2658;3612;910;6944;821453;TRUE
821463;1;0;EDR Woning;1945-1964;vrijstaand;EIW 09.06;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;4;4;0,65;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,92;131682;115292;7992;5740;2658;3505;910;6755;821463;TRUE
821473;1;0;EDR Woning;1945-1964;vrijstaand;EIW 10.01;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,99;134142;120676;7992;2815;2658;3658;593;6848;821473;TRUE
821483;1;0;EDR Woning;1945-1964;vrijstaand;EIW 10.02;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;TRUE;1;4;;1;5;3,9;131193;120676;7992;2815;2658;3658;593;6667;821483;TRUE
821493;1;0;EDR Woning;1945-1964;vrijstaand;EIW 10.03;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;TRUE;1;4;;2;5;3,89;130908;120676;7992;2815;2658;3658;593;6649;821493;TRUE
821503;1;0;EDR Woning;1945-1964;vrijstaand;EIW 10.04;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;TRUE;1;4;;3;7;3,91;131312;120676;7992;2815;2658;3658;593;6674;821503;TRUE
821513;1;0;EDR Woning;1945-1964;vrijstaand;EIW 10.05;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;TRUE;1;4;;4;7;3,91;131479;120676;7992;2815;2658;3658;593;6684;821513;TRUE
821523;1;0;EDR Woning;1945-1964;vrijstaand;EIW 10.06;conform energielabel;TRUE;18;1;TRUE;FALSE;1,4;1;2;0;48;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;48;0,15;3;2;0;0,22;1;2;48;0,22;1;3;31,2;0,19;1;3;32,4;0,19;1;1;12;5,2;0,8;1;5;1;0;2,9;0,7;1;5;1;0;1,8;0,6;1;5;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;0;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;TRUE;3;;;1;3;;1;;1;0;0;0;FALSE;1;3;1;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;TRUE;1;4;;5;8;3,94;132358;120676;7992;2815;2658;3658;593;6738;821523;TRUE
